Date,Open,High,Low,Close,Adj Close,Volume
2012-10-24,28.52,28.52,27.25,27.42,27.42,1016400
2012-10-25,27.799999,27.799999,27.450001,27.52,27.52,577700
2012-10-26,27.530001,27.799999,27.02,27.379999,27.379999,477400
2012-10-31,27.700001,28.35,27.370001,28.129999,28.129999,775200
2012-11-01,28.25,29.49,28.200001,29.25,29.25,1024100
2012-11-02,29.27,29.549999,28.549999,28.92,28.92,1030300
2012-11-05,29.799999,31.58,29.33,31.5,31.5,2048900
2012-11-06,30.610001,31.200001,29.950001,31.15,31.15,2324000
2012-11-07,31,32.049999,30.809999,31.540001,31.540001,1714500
2012-11-08,31.01,31.879999,30.940001,31.309999,31.309999,1274000
2012-11-09,30.6,30.93,29.85,30.32,30.32,863000
2012-11-12,30.290001,31.42,30.16,31.07,31.07,555900
2012-11-13,31.290001,32,30.719999,31.610001,31.610001,998300
2012-11-14,31.959999,32.119999,31.200001,31.379999,31.379999,871300
2012-11-15,31.299999,31.440001,30.5,30.82,30.82,984000
2012-11-16,31.15,32,30.59,31.84,31.84,908700
2012-11-19,32.07,33.25,31.84,32.919998,32.919998,1392400
2012-11-20,32.799999,33.099998,31.91,33,33,922500
2012-11-21,32.610001,33.470001,32.290001,32.470001,32.470001,963200
2012-11-23,32.599998,32.830002,31.700001,32.130001,32.130001,430300
2012-11-26,32.099998,32.299999,31.620001,32.27,32.27,495800
2012-11-27,32.130001,32.66,31.52,32.150002,32.150002,910800
2012-11-28,32,34.290001,31.91,33.23,33.23,1525200
2012-11-29,33.439999,34,32.869999,33.689999,33.689999,1103400
2012-11-30,33.630001,34.279999,33.009998,33.82,33.82,1420300
2012-12-03,33.889999,35,33.5,34.619999,34.619999,2085700
2012-12-04,34.080002,34.799999,33.549999,33.900002,33.900002,1263300
2012-12-05,33.82,34.189999,33.580002,33.709999,33.709999,661500
2012-12-06,33.82,34.799999,33.5,33.900002,33.900002,660400
2012-12-07,34.299999,34.490002,33.849998,34.169998,34.169998,664400
2012-12-10,34.43,34.799999,34.18,34.57,34.57,929800
2012-12-11,34.599998,35.5,34.459999,35.279999,35.279999,1572600
2012-12-12,35.209999,35.799999,34.950001,35.259998,35.259998,2063800
2012-12-13,35.259998,35.299999,32.75,33.610001,33.610001,2151300
2012-12-14,33.779999,34.400002,33.59,33.810001,33.810001,1023000
2012-12-17,33.77,34.5,33.75,34.400002,34.400002,824900
2012-12-18,34.259998,35.07,34.259998,34.59,34.59,1553900
2012-12-19,34.75,35.259998,34.52,34.610001,34.610001,1298800
2012-12-20,34.509998,34.790001,34.049999,34.43,34.43,921200
2012-12-21,33.939999,34.169998,33.580002,34,34,1492400
2012-12-24,33.639999,34.349998,33.549999,34.279999,34.279999,375800
2012-12-26,33.959999,34.5,33.5,33.59,33.59,601400
2012-12-27,33.5,33.91,33,33.689999,33.689999,561100
2012-12-28,33.380001,33.650002,33.02,33.220001,33.220001,414100
2012-12-31,33,33.970001,33,33.869999,33.869999,594900
2013-01-02,35,35.450001,34.709999,35.360001,35.360001,1194800
2013-01-03,35.18,35.450001,34.75,34.77,34.77,742000
2013-01-04,34.799999,34.799999,33.919998,34.400002,34.400002,674000
2013-01-07,34.799999,34.799999,33.900002,34.34,34.34,442000
2013-01-08,34.5,34.5,33.110001,33.68,33.68,1284000
2013-01-09,34.009998,34.189999,33.400002,33.639999,33.639999,698000
2013-01-10,33.869999,33.990002,33.380001,33.529999,33.529999,922500
2013-01-11,34.040001,34.040001,32.110001,32.91,32.91,1563200
2013-01-14,33.080002,33.380001,32.849998,33.259998,33.259998,925100
2013-01-15,33.110001,34.25,33.080002,33.900002,33.900002,1624200
2013-01-16,33.849998,34.23,33.73,34.099998,34.099998,1378200
2013-01-17,34.16,34.849998,33.919998,34.380001,34.380001,1436700
2013-01-18,34.740002,34.779999,33.82,34.52,34.52,3555100
2013-01-22,34.560001,35.549999,34.259998,35.189999,35.189999,1920200
2013-01-23,35.02,36.240002,34.959999,36,36,1564300
2013-01-24,36,37.720001,35.84,36.990002,36.990002,1970400
2013-01-25,37,37.540001,36.799999,36.98,36.98,1287800
2013-01-28,36.860001,38.709999,36.860001,38.029999,38.029999,1986000
2013-01-29,38.099998,38.439999,37.130001,37.950001,37.950001,1426600
2013-01-30,37.849998,38,37.43,37.52,37.52,968100
2013-01-31,37.869999,37.869999,36.93,37.509998,37.509998,901400
2013-02-01,38.169998,38.5,37.619999,38.299999,38.299999,1100600
2013-02-04,38.400002,38.419998,37.59,37.740002,37.740002,1128000
2013-02-05,38,38.650002,37.68,38.130001,38.130001,1310200
2013-02-06,38.18,39.389999,37.900002,39.169998,39.169998,1893200
2013-02-07,39.189999,39.68,38.950001,39.48,39.48,1196600
2013-02-08,39.450001,40,39.139999,39.240002,39.240002,1139800
2013-02-11,37.98,39.150002,37.5,38.419998,38.419998,3266300
2013-02-12,38.450001,38.869999,37.290001,37.889999,37.889999,2261300
2013-02-13,38.299999,39,38.049999,38.450001,38.450001,966800
2013-02-14,38.639999,38.75,38.209999,38.27,38.27,990700
2013-02-15,38.5,38.509998,36.950001,37.040001,37.040001,2017600
2013-02-19,37.360001,39.290001,37.310001,39.279999,39.279999,2701400
2013-02-20,39.299999,39.650002,38.459999,38.540001,38.540001,3122000
2013-02-21,36.490002,37.389999,34.540001,35.16,35.16,9037800
2013-02-22,35.720001,36.389999,35.599998,36.110001,36.110001,2547300
2013-02-25,36.150002,36.75,34.34,34.380001,34.380001,2889400
2013-02-26,34.459999,34.959999,33.799999,34.43,34.43,2762900
2013-02-27,34.41,35.41,34.400002,35.099998,35.099998,1959200
2013-02-28,35.889999,36.099998,34.369999,34.830002,34.830002,1964900
2013-03-01,35,35.080002,34.25,34.650002,34.650002,1546600
2013-03-04,34.77,35.830002,34.700001,35.580002,35.580002,1757700
2013-03-05,36,36.919998,35.790001,36.650002,36.650002,2087000
2013-03-06,37.009998,37.880001,36.970001,37.689999,37.689999,1150000
2013-03-07,37.73,38.650002,36.880001,38.23,38.23,1158300
2013-03-08,38.060001,39.439999,37.360001,38.470001,38.470001,912100
2013-03-11,38.869999,39.439999,38.650002,39.099998,39.099998,1579500
2013-03-12,38.900002,39.380001,38.849998,39.119999,39.119999,1275100
2013-03-13,39,39.490002,38.810001,38.98,38.98,822000
2013-03-14,38.900002,38.91,36.77,36.849998,36.849998,2021000
2013-03-15,36.639999,36.650002,35.209999,35.290001,35.290001,3279600
2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100
2013-03-19,35.25,35.599998,34.939999,35.080002,35.080002,1098500
2013-03-20,35.259998,36.07,35.16,35.950001,35.950001,1423000
2013-03-21,35.950001,37.060001,35.740002,36.009998,36.009998,1146300
2013-03-22,36.200001,36.799999,36.200001,36.619999,36.619999,440200
2013-03-25,37.099998,38.52,36.77,37.529999,37.529999,2378800
2013-03-26,37.98,38.220001,37.66,37.860001,37.860001,1808200
2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300
2013-03-28,38.23,38.240002,37.75,37.889999,37.889999,1158700
2013-04-01,42.360001,46.68,41.700001,43.93,43.93,14098500
2013-04-02,43.599998,45.5,43.509998,44.34,44.34,6652400
2013-04-03,43.099998,43.470001,40.209999,41.099998,41.099998,5643600
2013-04-04,41.110001,42.25,40.810001,42.009998,42.009998,2264800
2013-04-05,42,42,40.5,41.369999,41.369999,1552400
2013-04-08,41.970001,42.549999,41.509998,41.830002,41.830002,1679000
2013-04-09,41.799999,41.830002,40.330002,40.5,40.5,1696100
2013-04-10,40.700001,42.009998,40.610001,41.860001,41.860001,2121100
2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400
2013-04-12,43.25,45.139999,43.049999,43.75,43.75,3149400
2013-04-15,43.5,43.799999,42.509998,43.299999,43.299999,1681400
2013-04-16,44.189999,46.139999,43.91,45.59,45.59,3180400
2013-04-17,45.5,45.950001,44.540001,45.450001,45.450001,2118500
2013-04-18,45.98,47.599998,45.389999,46.970001,46.970001,3367900
2013-04-19,47.459999,49.880001,47.07,47.830002,47.830002,3011700
2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400
2013-04-23,51,52.919998,50.66,51.009998,51.009998,3733800
2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000
2013-04-25,50.5,52.400002,50.5,52,52,2795900
2013-04-26,53.130001,53.740002,50.619999,51.200001,51.200001,3622100
2013-04-29,51.759998,54.990002,51.200001,54.939999,54.939999,3639700
2013-04-30,56,58.18,53.759998,53.990002,53.990002,5522600
2013-05-01,55.990002,55.990002,53,53.279999,53.279999,2742800
2013-05-02,53.849998,55.27,53.700001,54.110001,54.110001,3050400
2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700
2013-05-06,56.389999,59.66,55.5,59.5,59.5,4366700
2013-05-07,62,62.369999,55.119999,55.509998,55.509998,9991000
2013-05-08,57.5,58.200001,55.709999,55.790001,55.790001,6769900
2013-05-09,70.120003,75.769997,63.689999,69.400002,69.400002,28605000
2013-05-10,69.650002,81,69.25,76.760002,76.760002,25082600
2013-05-13,80.989998,88,79.150002,87.800003,87.800003,22416900
2013-05-14,94.220001,97.120003,81.150002,83.239998,83.239998,37163900
2013-05-15,81.800003,86.879997,78.110001,84.839996,84.839996,16878700
2013-05-16,94.699997,95,88.660004,92.25,92.25,21614000
2013-05-17,92.5,94.440002,87.5,91.5,91.5,19002200
2013-05-20,91.120003,92.5,88.629997,89.940002,89.940002,8348400
2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200
2013-05-22,86.370003,90.959999,85.5,87.239998,87.239998,8568000
2013-05-23,84.809998,93.010002,83.050003,92.730003,92.730003,12022200
2013-05-24,92.599998,97.949997,92,97.080002,97.080002,16124200
2013-05-28,101.550003,110.75,100.300003,110.330002,110.330002,19691900
2013-05-29,113.550003,114.900002,99,104.629997,104.629997,25099500
2013-05-30,102.459999,109.540001,101.199997,104.949997,104.949997,16133700
2013-05-31,106.260002,106.440002,97.730003,97.760002,97.760002,15172000
2013-06-03,97.620003,97.620003,88.25,92.589996,92.589996,19139600
2013-06-04,92.75,96.419998,92.400002,94.839996,94.839996,8856100
2013-06-05,93.660004,97.970001,89.110001,95.370003,95.370003,12224800
2013-06-06,95.25,99.269997,95.110001,97.349998,97.349998,9510900
2013-06-07,98,102.900002,96.699997,102.040001,102.040001,10711600
2013-06-10,98.93,102.519997,98.57,100.050003,100.050003,9228600
2013-06-11,98.18,98.68,94.050003,94.470001,94.470001,7394000
2013-06-12,96.800003,100.480003,95.75,97.730003,97.730003,9192700
2013-06-13,99,99.279999,95.120003,98.18,98.18,5961600
2013-06-14,100,102.519997,99.330002,100.300003,100.300003,6564700
2013-06-17,103.599998,104.75,101.199997,102.199997,102.199997,7066200
2013-06-18,101.75,103.980003,99.199997,103.389999,103.389999,8795300
2013-06-19,102.059998,106.669998,102.010002,104.68,104.68,8578900
2013-06-20,104.650002,107.129997,99.449997,100.650002,100.650002,10106500
2013-06-21,103.699997,103.699997,97.5,99.550003,99.550003,11718600
2013-06-24,96.5,102.870003,95.300003,101.489998,101.489998,7119800
2013-06-25,103.099998,104.199997,100.550003,102.400002,102.400002,5848700
2013-06-26,103.800003,105.870003,102.660004,105.720001,105.720001,6602600
2013-06-27,106.75,110.25,106.129997,109.25,109.25,8744900
2013-06-28,108.57,109.440002,106.709999,107.360001,107.360001,5748600
2013-07-01,109.360001,117.769997,109.150002,117.18,117.18,10903600
2013-07-02,118.25,121.889999,115.5,117.82,117.82,12064100
2013-07-03,118,119.25,114.269997,115.239998,115.239998,4806700
2013-07-05,118.32,120.279999,115.699997,120.089996,120.089996,6818700
2013-07-08,121.370003,122.18,118.82,121.610001,121.610001,7814200
2013-07-09,124.639999,125.32,121.910004,123.449997,123.449997,8603300
2013-07-10,123.190002,123.25,120.790001,122.269997,122.269997,5600100
2013-07-11,124.879997,126.089996,122.349998,125.610001,125.610001,7483600
2013-07-12,125.5,129.940002,124.510002,129.899994,129.899994,11344000
2013-07-15,133.029999,133.259995,126.82,127.260002,127.260002,9922400
2013-07-16,126.279999,126.32,107.300003,109.050003,109.050003,32371900
2013-07-17,106.519997,121.620003,104.5,120.25,120.25,26029000
2013-07-18,120.970001,122.730003,116.18,119.029999,119.029999,11398100
2013-07-19,118.5,120.550003,116.510002,119.68,119.68,5890300
2013-07-22,119.889999,126.68,119.879997,122.43,122.43,9797800
2013-07-23,124,125.559998,121.82,122.739998,122.739998,7736400
2013-07-24,124.470001,124.5,119.559998,121.699997,121.699997,6869000
2013-07-25,120.400002,124.75,120.190002,124.07,124.07,5284300
2013-07-26,128.139999,130.679993,126.610001,129.389999,129.389999,9633100
2013-07-29,129.320007,135.369995,128.25,134.619995,134.619995,9678900
2013-07-30,134.800003,137.490005,128.179993,131.740005,131.740005,13127000
2013-07-31,132.570007,134.970001,131.449997,134.279999,134.279999,6351700
2013-08-01,135,136.520004,132.630005,135.550003,135.550003,5323600
2013-08-02,134.589996,138.25,133.610001,138,138,6269900
2013-08-05,140.009995,144.889999,139.649994,144.679993,144.679993,10200700
2013-08-06,144.75,145.729996,141.100006,142.149994,142.149994,9254500
2013-08-07,141.889999,141.949997,132.360001,134.229996,134.229996,18212200
2013-08-08,154.350006,158.880005,150.460007,153.479996,153.479996,27246800
2013-08-09,152.399994,155.949997,151.25,153,153,8927700
2013-08-12,149.429993,150.5,142.050003,147.380005,147.380005,14912200
2013-08-13,149.5,149.839996,144.449997,145.429993,145.429993,8748900
2013-08-14,142.720001,144.839996,138.050003,139.360001,139.360001,11693800
2013-08-15,136.429993,143.600006,135,139.669998,139.669998,10179200
2013-08-16,141.630005,143.910004,140.970001,142,142,7108100
2013-08-19,143.429993,147.380005,142.830002,144.899994,144.899994,8037700
2013-08-20,148.649994,149.779999,147,149.580002,149.580002,6418200
2013-08-21,150,150.309998,146.25,147.860001,147.860001,6266300
2013-08-22,149.220001,157.479996,148.139999,157.100006,157.100006,10592400
2013-08-23,157,162.300003,155,161.839996,161.839996,12931900
2013-08-26,165.149994,173,160.25,164.220001,164.220001,24171100
2013-08-27,162.300003,168.800003,160.949997,167.009995,167.009995,17566900
2013-08-28,169.059998,171.5,163.25,166.449997,166.449997,14740100
2013-08-29,164.220001,167.75,162.509995,166.059998,166.059998,9436000
2013-08-30,166.369995,169.210007,163.960007,169,169,11028400
2013-09-03,173.399994,173.699997,166.399994,168.940002,168.940002,12061100
2013-09-04,169.770004,171.619995,165.559998,170.619995,170.619995,11475700
2013-09-05,170.100006,171.5,168.25,169.929993,169.929993,6685300
2013-09-06,168.570007,169.699997,165.149994,166.970001,166.970001,8619700
2013-09-09,163.119995,164.5,158.509995,160.699997,160.699997,14344500
2013-09-10,161.449997,167.5,160.630005,166.369995,166.369995,8967800
2013-09-11,166.410004,167.899994,162.130005,163.520004,163.520004,5832500
2013-09-12,164,166.759995,160.509995,164.929993,164.929993,6160000
2013-09-13,162.770004,166.369995,162.160004,165.539993,165.539993,5401200
2013-09-16,168,170.850006,165.850006,166.580002,166.580002,7574900
2013-09-17,165.080002,168.419998,163.360001,166.229996,166.229996,5496900
2013-09-18,167.070007,167.449997,164.199997,166.220001,166.220001,5439700
2013-09-19,170.800003,180.470001,169.080002,177.919998,177.919998,15594600
2013-09-20,178.899994,185.830002,178.559998,183.389999,183.389999,13401700
2013-09-23,184.479996,185.479996,177.110001,181.110001,181.110001,8173400
2013-09-24,179.139999,184.960007,177.649994,182.330002,182.330002,6273400
2013-09-25,183.559998,186.300003,180.5,185.240005,185.240005,8252700
2013-09-26,186.699997,189.679993,185.610001,188.639999,188.639999,6614400
2013-09-27,187.520004,191.279999,186.429993,190.899994,190.899994,5916400
2013-09-30,189,194.5,188,193.369995,193.369995,8924700
2013-10-01,193.960007,194.229996,188.369995,193,193,7755900
2013-10-02,188.589996,191.830002,175.399994,180.949997,180.949997,20775400
2013-10-03,175.050003,179.690002,168,173.309998,173.309998,23816500
2013-10-04,176.399994,181.179993,172.649994,180.979996,180.979996,14414000
2013-10-07,182.460007,186.729996,180.259995,183.070007,183.070007,11485600
2013-10-08,184.399994,185.929993,173.210007,174.729996,174.729996,13757200
2013-10-09,174.729996,174.990005,161.5,168.779999,168.779999,15316500
2013-10-10,173.089996,175.75,169.690002,172.929993,172.929993,8883900
2013-10-11,172.75,179.289993,171.199997,178.699997,178.699997,8311100
2013-10-14,175,182.5,174.149994,179.720001,179.720001,7769600
2013-10-15,185.279999,188.789993,183.179993,183.940002,183.940002,10978500
2013-10-16,184.899994,187.300003,182.089996,183.559998,183.559998,8205400
2013-10-17,183.539993,184.800003,180.990005,182.800003,182.800003,6705000
2013-10-18,184.149994,185.960007,182.520004,183.399994,183.399994,5930800
2013-10-21,183.279999,183.389999,171,172.600006,172.600006,11532100
2013-10-22,170.5,177.779999,166.110001,171.539993,171.539993,11386700
2013-10-23,168.910004,171.809998,160.149994,164.5,164.5,13320400
2013-10-24,165,174.5,162.830002,173.149994,173.149994,10825700
2013-10-25,174.210007,174.5,166.800003,169.660004,169.660004,7595500
2013-10-28,170.179993,170.5,162.199997,162.860001,162.860001,7841700
2013-10-29,162.759995,165.449997,153,164.470001,164.470001,14111700
2013-10-30,164.630005,167.679993,158.169998,159.220001,159.220001,8401800
2013-10-31,155.669998,162.440002,153.300003,159.940002,159.940002,9333800
2013-11-01,163,165.899994,160.410004,162.169998,162.169998,7180600
2013-11-04,165,175.389999,164.220001,175.199997,175.199997,13120400
2013-11-05,180,181.429993,171.360001,176.809998,176.809998,22467100
2013-11-06,154.809998,160.729996,146.350006,151.160004,151.160004,31071700
2013-11-07,144.190002,145.649994,137.619995,139.770004,139.770004,22284700
2013-11-08,136.479996,140.600006,132.320007,137.949997,137.949997,22477900
2013-11-11,141,145.419998,137.100006,144.699997,144.699997,13997600
2013-11-12,144.690002,144.699997,136.179993,137.800003,137.800003,14985200
2013-11-13,140.839996,142.369995,136.339996,138.699997,138.699997,12658300
2013-11-14,138.919998,140.399994,134.110001,137.600006,137.600006,12203700
2013-11-15,136.850006,137.949997,134.350006,135.449997,135.449997,9900200
2013-11-18,135.270004,135.449997,119.610001,121.580002,121.580002,23138200
2013-11-19,119.43,129,119.220001,126.089996,126.089996,19816200
2013-11-20,126.080002,127.449997,119.059998,121.110001,121.110001,13849600
2013-11-21,122.889999,124.790001,120.25,122.099998,122.099998,11903800
2013-11-22,121.580002,122.75,117.93,121.379997,121.379997,11096700
2013-11-25,124.5,125.839996,120.300003,120.839996,120.839996,10267300
2013-11-26,119.379997,122.720001,116.099998,120.5,120.5,13885500
2013-11-27,121.309998,126.949997,119.519997,126.940002,126.940002,12367600
2013-11-29,129.770004,130.589996,126.980003,127.279999,127.279999,9716200
2013-12-02,126.349998,128.550003,123.93,124.169998,124.169998,7751200
2013-12-03,132.679993,144.940002,131.589996,144.699997,144.699997,25682400
2013-12-04,144.320007,144.429993,137.130005,138.949997,138.949997,13147700
2013-12-05,140.149994,143.350006,139.5,140.479996,140.479996,9288400
2013-12-06,141.509995,142.490005,136.300003,137.360001,137.360001,7909600
2013-12-09,137,141.699997,134.210007,141.600006,141.600006,9061500
2013-12-10,140.050003,145.869995,139.860001,142.190002,142.190002,10748200
2013-12-11,141.880005,143.050003,139.490005,139.649994,139.649994,7137800
2013-12-12,139.699997,148.240005,138.529999,147.470001,147.470001,10767800
2013-12-13,148.050003,151.800003,147.320007,147.649994,147.649994,10591900
2013-12-16,148.479996,150.429993,146.100006,147.940002,147.940002,6675300
2013-12-17,147.580002,154.630005,146.320007,152.460007,152.460007,10495000
2013-12-18,152.240005,154.899994,145.949997,147.979996,147.979996,11581900
2013-12-19,146.899994,147,139.100006,140.720001,140.720001,12740000
2013-12-20,141.580002,144.350006,141.580002,143.240005,143.240005,7412600
2013-12-23,144.850006,146.240005,142.600006,143.550003,143.550003,5385500
2013-12-24,150,154.970001,149.820007,151.410004,151.410004,9941500
2013-12-26,155.039993,158,154.289993,155.5,155.5,7129500
2013-12-27,155.300003,155.5,150.800003,151.119995,151.119995,5460200
2013-12-30,151.119995,154.809998,150.75,152.440002,152.440002,4467500
2013-12-31,152.320007,153.199997,148.660004,150.429993,150.429993,4262400
2014-01-02,149.800003,152.479996,146.550003,150.100006,150.100006,6188400
2014-01-03,150,152.190002,148.600006,149.559998,149.559998,4695000
2014-01-06,150,150.399994,145.240005,147,147,5361100
2014-01-07,147.619995,150.399994,145.25,149.360001,149.360001,5034100
2014-01-08,148.850006,153.699997,148.759995,151.279999,151.279999,6163200
2014-01-09,152.5,153.429993,146.850006,147.529999,147.529999,5382000
2014-01-10,148.460007,148.899994,142.25,145.720001,145.720001,7446100
2014-01-13,145.779999,147,137.820007,139.339996,139.339996,6316100
2014-01-14,140.5,162,136.669998,161.270004,161.270004,27607000
2014-01-15,168.449997,172.229996,162.100006,164.130005,164.130005,20465600
2014-01-16,162.5,172.699997,162.399994,170.970001,170.970001,11959400
2014-01-17,170.190002,173.199997,167.949997,170.009995,170.009995,9206200
2014-01-21,171.240005,177.289993,170.809998,176.679993,176.679993,9734700
2014-01-22,177.809998,180.320007,174.759995,178.559998,178.559998,7022600
2014-01-23,177.229996,182.380005,173.419998,181.5,181.5,7867400
2014-01-24,177.850006,180.479996,173.529999,174.600006,174.600006,7664300
2014-01-27,175.160004,177.919998,164.710007,169.619995,169.619995,8716400
2014-01-28,171.5,178.979996,171,178.380005,178.380005,6093400
2014-01-29,175.300003,179.089996,173.130005,175.229996,175.229996,5935500
2014-01-30,178,184.779999,177.009995,182.839996,182.839996,8565000
2014-01-31,178.850006,186,178.509995,181.410004,181.410004,6508800
2014-02-03,182.889999,184.880005,175.160004,177.110001,177.110001,6764900
2014-02-04,180.699997,181.600006,176.199997,178.729996,178.729996,4686300
2014-02-05,178.300003,180.589996,169.360001,174.419998,174.419998,7268000
2014-02-06,176.300003,180.110001,176,178.380005,178.380005,5841600
2014-02-07,181.009995,186.630005,179.600006,186.529999,186.529999,8928500
2014-02-10,189.339996,199.300003,189.320007,196.559998,196.559998,12970700
2014-02-11,198.970001,202.199997,192.699997,196.619995,196.619995,10709900
2014-02-12,195.779999,198.270004,194.320007,195.320007,195.320007,5173700
2014-02-13,193.339996,202.720001,193.25,199.630005,199.630005,8029300
2014-02-14,198.100006,201.880005,197,198.229996,198.229996,6158000
2014-02-18,205.240005,206,201.360001,203.699997,203.699997,9332800
2014-02-19,203.699997,203.699997,193.410004,193.639999,193.639999,16169000
2014-02-20,215.009995,215.210007,206.270004,209.970001,209.970001,18002300
2014-02-21,211.639999,213.979996,209.190002,209.600006,209.600006,7818800
2014-02-24,208.759995,218.360001,208.320007,217.649994,217.649994,8278400
2014-02-25,230,259.200012,228.449997,248,248,32681700
2014-02-26,258.579987,265,247.5,253,253,24604600
2014-02-27,261.25,261.899994,248.330002,252.539993,252.539993,17945800
2014-02-28,249.649994,252.679993,242.550003,244.809998,244.809998,14589800
2014-03-03,237.259995,251.649994,234.990005,250.559998,250.559998,13089300
2014-03-04,258.480011,260,252.830002,254.839996,254.839996,8745600
2014-03-05,256.720001,256.98999,251.800003,252.660004,252.660004,5935700
2014-03-06,254.139999,257.5,249.449997,252.940002,252.940002,7361100
2014-03-07,252.940002,254.850006,244.410004,246.210007,246.210007,7812300
2014-03-10,242.699997,243,236.059998,238.839996,238.839996,7728100
2014-03-11,236.5,244.600006,232.429993,234.410004,234.410004,8810100
2014-03-12,231.5,247.5,231.110001,241.490005,241.490005,9754400
2014-03-13,243.789993,244.190002,234,237.789993,237.789993,6236300
2014-03-14,235.289993,236.940002,228.320007,230.970001,230.970001,8289700
2014-03-17,234.949997,237.929993,230.5,233.979996,233.979996,5912600
2014-03-18,236.949997,241.5,235.020004,240.039993,240.039993,6242300
2014-03-19,241.389999,241.550003,233.509995,235.839996,235.839996,5071300
2014-03-20,236.160004,239.25,233.360001,234.910004,234.910004,3817900
2014-03-21,236.020004,236.199997,227.5,228.889999,228.889999,8216900
2014-03-24,229.75,229.899994,210.270004,220.169998,220.169998,11328800
2014-03-25,224.139999,227.050003,217.899994,220.440002,220.440002,7865400
2014-03-26,221.949997,222.600006,211.350006,212.960007,212.960007,6907300
2014-03-27,212.369995,213.600006,203,207.320007,207.320007,9495700
2014-03-28,212.800003,216.720001,210.270004,212.369995,212.369995,9684800
2014-03-31,216.5,216.75,206.389999,208.449997,208.449997,8380000
2014-04-01,209.020004,218.160004,208.580002,216.970001,216.970001,7371400
2014-04-02,220,230.889999,218.050003,230.289993,230.289993,10782300
2014-04-03,230.300003,235.729996,222,225.399994,225.399994,10923700
2014-04-04,226.009995,228.270004,211.25,212.229996,212.229996,11345600
2014-04-07,205.809998,216.199997,203.509995,207.520004,207.520004,9855500
2014-04-08,210.050003,216.490005,206.419998,215.460007,215.460007,6889300
2014-04-09,216.759995,218.449997,210.889999,216.929993,216.929993,5157900
2014-04-10,216.820007,217.5,203.789993,204.190002,204.190002,7211500
2014-04-11,200.610001,207,198.600006,203.779999,203.779999,9067200
2014-04-14,207.600006,208.440002,194.410004,198.089996,198.089996,7703000
2014-04-15,199.089996,199.289993,184.320007,193.910004,193.910004,13659300
2014-04-16,197,199.990005,190.820007,199.110001,199.110001,7202200
2014-04-17,199.610001,202.289993,194.080002,198.119995,198.119995,5926800
2014-04-21,197.080002,206.199997,194,204.380005,204.380005,5258200
